,img_asset_id,aud_asset_id,samplerate,channels,label,split
6708,34300285,165412951,22050,1,27,train
6709,9345458,148202391,22050,1,27,train
6710,18733575,63977,22050,1,27,train
6711,21347574,68561,22050,1,27,train
6712,41875310,68304301,22050,1,27,train
6713,15774185,96379561,22050,1,27,train
6714,7158195,225698221,22050,1,27,train
6715,4841162,221851401,22050,1,27,train
6716,18699707,241321681,22050,1,27,train
6717,20586846,243207011,22050,1,27,train
6718,12152722,235389791,22050,1,27,train
6719,46823028,104367201,22050,1,27,train
6720,51758877,56035371,22050,1,28,train
6721,92541071,258351151,22050,1,28,train
6722,16237380,111091941,22050,1,28,train
6723,7029037,108213431,22050,1,28,train
6724,19372772,246504071,22050,1,28,train
6725,55178720,171732611,22050,1,28,train
6726,47879632,167246771,22050,1,28,train
6727,41631173,111093091,22050,1,28,train
6728,73970240,60395541,22050,1,28,train
6729,42677242,30471171,22050,1,28,train
6730,44243203,244805741,22050,1,28,train
6731,43901668,107281381,22050,1,28,train
6732,44961516,63352091,22050,1,28,train
6733,38263303,250596941,22050,1,28,train
6734,62836462,97455001,22050,1,28,train
6735,41334840,173799391,22050,1,28,train
6736,7578469,251969391,22050,1,28,train
6737,27736888,245035461,22050,1,28,train
6738,43338806,258351251,22050,1,28,train
6739,87721608,60737681,22050,1,28,train
6740,9484085,242520411,22050,1,28,train
6741,24845841,240115261,22050,1,28,train
6742,4374610,29071961,22050,1,28,train
6743,44859411,237661351,22050,1,28,train
6744,42610403,160976171,22050,1,28,train
6745,47433810,97489811,22050,1,28,train
6746,37536264,249859951,22050,1,28,train
6747,37522206,166040881,22050,1,28,train
6748,37945790,169879721,22050,1,28,train
6749,7812958,244579091,22050,1,28,train
6750,15304525,29072051,22050,1,28,train
6751,7652570,112658691,22050,1,28,train
6752,3526504,245850161,22050,1,28,train
6753,36908953,56035371,22050,1,28,train
6754,37927697,258351151,22050,1,28,train
6755,23705425,111091941,22050,1,28,train
6756,2212967,108213431,22050,1,28,train
6757,71262128,246504071,22050,1,28,train
6758,73759556,171732611,22050,1,28,train
6759,39901945,167246771,22050,1,28,train
6760,44909153,111093091,22050,1,28,train
6761,65594412,60395541,22050,1,28,train
6762,91444417,30471171,22050,1,28,train
6763,21887636,244805741,22050,1,28,train
6764,24653729,107281381,22050,1,28,train
6765,4012676,63352091,22050,1,28,train
6766,44828601,250596941,22050,1,28,train
6767,16380350,97455001,22050,1,28,train
6768,67504375,173799391,22050,1,28,train
6769,22672133,251969391,22050,1,28,train
6770,48260712,245035461,22050,1,28,train
6771,48491092,258351251,22050,1,28,train
6772,63094055,60737681,22050,1,28,train
6773,34637316,242520411,22050,1,28,train
6774,40973379,240115261,22050,1,28,train
6775,55259442,29071961,22050,1,28,train
6776,10811176,237661351,22050,1,28,train
6777,26697390,160976171,22050,1,28,train
6778,21127966,97489811,22050,1,28,train
6779,40859584,249859951,22050,1,28,train
6780,42393787,166040881,22050,1,28,train
6781,12722405,169879721,22050,1,28,train
6782,48559702,244579091,22050,1,28,train
6783,8093918,29072051,22050,1,28,train
6784,24412082,112658691,22050,1,28,train
6785,42241296,245850161,22050,1,28,train
6786,52015197,56035371,22050,1,28,train
6787,46009138,258351151,22050,1,28,train
6788,144783,111091941,22050,1,28,train
6789,47084851,108213431,22050,1,28,train
6790,32907929,246504071,22050,1,28,train
6791,1947139,171732611,22050,1,28,train
6792,22086671,167246771,22050,1,28,train
6793,2152536,111093091,22050,1,28,train
6794,50975637,60395541,22050,1,28,train
6795,866866,30471171,22050,1,28,train
6796,42508877,244805741,22050,1,28,train
6797,21781342,107281381,22050,1,28,train
6798,9103108,63352091,22050,1,28,train
6799,38950916,250596941,22050,1,28,train
6800,59821979,97455001,22050,1,28,train
6801,9255473,173799391,22050,1,28,train
6802,55378968,251969391,22050,1,28,train
6803,29158275,245035461,22050,1,28,train
6804,18752129,258351251,22050,1,28,train
6805,7074862,60737681,22050,1,28,train
6806,41893044,242520411,22050,1,28,train
6807,41578350,240115261,22050,1,28,train
6808,4794620,29071961,22050,1,28,train
6809,20167027,237661351,22050,1,28,train
6810,40437914,160976171,22050,1,28,train
6811,13401601,97489811,22050,1,28,train
6812,20092655,249859951,22050,1,28,train
6813,33186606,166040881,22050,1,28,train
6814,33467262,169879721,22050,1,28,train
6815,4456903,244579091,22050,1,28,train
6816,1166360,29072051,22050,1,28,train
6817,37556780,112658691,22050,1,28,train
6818,45246688,245850161,22050,1,28,train
6819,70909668,56035371,22050,1,28,train
6820,39662932,258351151,22050,1,28,train
6821,90091175,111091941,22050,1,28,train
6822,11103114,108213431,22050,1,28,train
6823,7646266,246504071,22050,1,28,train
6824,48526145,171732611,22050,1,28,train
6825,59955717,167246771,22050,1,28,train
6826,93924115,111093091,22050,1,28,train
6827,10064937,60395541,22050,1,28,train
6828,39310105,30471171,22050,1,28,train
6829,43535454,244805741,22050,1,28,train
6830,39263952,107281381,22050,1,28,train
6831,35146716,63352091,22050,1,28,train
6832,30801782,250596941,22050,1,28,train
6833,26178677,97455001,22050,1,28,train
6834,49319893,173799391,22050,1,28,train
6835,16884941,251969391,22050,1,28,train
6836,74592684,245035461,22050,1,28,train
6837,39602001,258351251,22050,1,28,train
6838,73434184,60737681,22050,1,28,train
6839,23515248,242520411,22050,1,28,train
6840,47262428,240115261,22050,1,28,train
6841,49243545,29071961,22050,1,28,train
6842,26259730,237661351,22050,1,28,train
6843,4013188,160976171,22050,1,28,train
6844,46904838,97489811,22050,1,28,train
6845,46032859,249859951,22050,1,28,train
6846,23847266,166040881,22050,1,28,train
6847,34949012,169879721,22050,1,28,train
6848,20736792,244579091,22050,1,28,train
6849,64281675,29072051,22050,1,28,train
6850,4781384,112658691,22050,1,28,train
6851,953355,245850161,22050,1,28,train
6852,43357174,56035371,22050,1,28,train
6853,73085521,258351151,22050,1,28,train
6854,57656830,111091941,22050,1,28,train
6855,51224829,108213431,22050,1,28,train
6856,37566853,246504071,22050,1,28,train
6857,20284952,171732611,22050,1,28,train
6858,8176810,167246771,22050,1,28,train
6859,17695246,111093091,22050,1,28,train
6860,17175349,60395541,22050,1,28,train
6861,35638907,30471171,22050,1,28,train
6862,8247058,244805741,22050,1,28,train
6863,43718555,107281381,22050,1,28,train
6864,15222713,63352091,22050,1,28,train
6865,331184,250596941,22050,1,28,train
6866,33752906,97455001,22050,1,28,train
6867,44958334,173799391,22050,1,28,train
6868,43770903,251969391,22050,1,28,train
6869,8763539,245035461,22050,1,28,train
6870,20422438,258351251,22050,1,28,train
6871,15618126,60737681,22050,1,28,train
6872,47765094,242520411,22050,1,28,train
6873,39364312,240115261,22050,1,28,train
6874,38763286,29071961,22050,1,28,train
6875,3862924,237661351,22050,1,28,train
6876,3773268,160976171,22050,1,28,train
6877,44055178,97489811,22050,1,28,train
6878,15040144,249859951,22050,1,28,train
6879,7590314,166040881,22050,1,28,train
6880,4215739,169879721,22050,1,28,train
6881,37244407,244579091,22050,1,28,train
6882,44785175,29072051,22050,1,28,train
6883,38544460,112658691,22050,1,28,train
6884,39173450,245850161,22050,1,28,train
6885,3490746,56035371,22050,1,28,train
6886,38563542,258351151,22050,1,28,train
6887,4272763,111091941,22050,1,28,train
6888,24073007,108213431,22050,1,28,train
6889,41373770,246504071,22050,1,28,train
6890,46897670,171732611,22050,1,28,train
6891,13121478,167246771,22050,1,28,train
6892,45205425,111093091,22050,1,28,train
6893,37455399,60395541,22050,1,28,train
6894,7287789,30471171,22050,1,28,train
6895,36905911,244805741,22050,1,28,train
6896,20913258,107281381,22050,1,28,train
6897,23689330,63352091,22050,1,28,train
6898,38271977,250596941,22050,1,28,train
6899,46892258,97455001,22050,1,28,train
6900,23123116,173799391,22050,1,28,train
6901,10673204,251969391,22050,1,28,train
6902,43230454,245035461,22050,1,28,train
6903,46892692,258351251,22050,1,28,train
6904,74362178,60737681,22050,1,28,train
6905,41216720,242520411,22050,1,28,train
6906,46380538,240115261,22050,1,28,train
6907,43850948,29071961,22050,1,28,train
6908,48391946,237661351,22050,1,28,train
6909,15830161,160976171,22050,1,28,train
6910,49929812,97489811,22050,1,28,train
6911,7462627,249859951,22050,1,28,train
6912,41099319,166040881,22050,1,28,train
6913,31521420,169879721,22050,1,28,train
6914,46665546,244579091,22050,1,28,train
6915,9576831,29072051,22050,1,28,train
6916,7537181,112658691,22050,1,28,train
6917,41306188,245850161,22050,1,28,train
6918,67031848,56035371,22050,1,28,train
6919,22448909,258351151,22050,1,28,train
6920,4261720,111091941,22050,1,28,train
6921,41028119,108213431,22050,1,28,train
6922,40153092,246504071,22050,1,28,train
6923,32133877,171732611,22050,1,28,train
6924,7021967,167246771,22050,1,28,train
6925,52863291,111093091,22050,1,28,train
6926,41166713,60395541,22050,1,28,train
6927,58076550,30471171,22050,1,28,train
6928,39377537,244805741,22050,1,28,train
6929,19406103,107281381,22050,1,28,train
6930,34924239,63352091,22050,1,28,train
6931,43835306,250596941,22050,1,28,train
6932,38887986,97455001,22050,1,28,train
6933,44577666,173799391,22050,1,28,train
6934,65898107,251969391,22050,1,28,train
6935,9298786,245035461,22050,1,28,train
6936,43123320,258351251,22050,1,28,train
6937,9433968,60737681,22050,1,28,train
6938,40589559,242520411,22050,1,28,train
6939,18431642,240115261,22050,1,28,train
6940,40892641,29071961,22050,1,28,train
6941,41473185,237661351,22050,1,28,train
6942,7246655,160976171,22050,1,28,train
6943,7553148,97489811,22050,1,28,train
6944,40713116,249859951,22050,1,28,train
6945,24834789,166040881,22050,1,28,train
6946,36052236,169879721,22050,1,28,train
6947,9218730,244579091,22050,1,28,train
6948,36547391,29072051,22050,1,28,train
6949,83777414,112658691,22050,1,28,train
6950,17853270,245850161,22050,1,28,train
6951,10120551,56035371,22050,1,28,train
6952,42383756,258351151,22050,1,28,train
6953,19200303,111091941,22050,1,28,train
6954,31989595,108213431,22050,1,28,train
6955,20438417,246504071,22050,1,28,train
6956,5475328,171732611,22050,1,28,train
6957,50249308,167246771,22050,1,28,train
6958,19831963,111093091,22050,1,28,train
6959,21179862,60395541,22050,1,28,train
6960,27685199,179369351,22050,1,29,train
6961,27578010,78950101,22050,1,29,train
6962,25305629,83723411,22050,1,29,train
6963,7971460,97250631,22050,1,29,train
6964,37891212,188259,22050,1,29,train
6965,23559148,136795131,22050,1,29,train
6966,24525455,124165091,22050,1,29,train
6967,25330044,41384,22050,1,29,train
6968,1595468,91225081,22050,1,29,train
6969,4170869,84442511,22050,1,29,train
6970,9682583,87587771,22050,1,29,train
6971,32816162,30856921,22050,1,29,train
6972,26862999,82957051,22050,1,29,train
6973,21795540,110246801,22050,1,29,train
6974,48840548,111073471,22050,1,29,train
6975,14705183,81157471,22050,1,29,train
6976,46120421,116071861,22050,1,29,train
6977,26472089,317576061,22050,1,29,train
6978,31730097,69357221,22050,1,29,train
6979,28056451,304658751,22050,1,29,train
6980,6402704,192449,22050,1,29,train
6981,32836793,195081,22050,1,29,train
6982,42013890,173862601,22050,1,29,train
6983,21231925,146757541,22050,1,29,train
6984,4974111,65747131,22050,1,29,train
6985,15771411,130852351,22050,1,29,train
6986,2305254,81725051,22050,1,29,train
6987,5063057,93393031,22050,1,29,train
6988,15469915,193953451,22050,1,29,train
6989,59031871,70695631,22050,1,29,train
6990,30759882,250760961,22050,1,29,train
6991,44860962,235277551,22050,1,29,train
6992,49303588,65253881,22050,1,29,train
6993,2806962,316052501,22050,1,29,train
6994,47246279,138101,22050,1,29,train
6995,30474234,112964011,22050,1,29,train
6996,5945008,44067851,22050,1,29,train
6997,15939444,179369351,22050,1,29,train
6998,8864583,78950101,22050,1,29,train
6999,18630173,83723411,22050,1,29,train
7000,1490639,97250631,22050,1,29,train
7001,6731288,188259,22050,1,29,train
7002,42550093,136795131,22050,1,29,train
7003,536372,124165091,22050,1,29,train
7004,27302498,41384,22050,1,29,train
7005,19756560,91225081,22050,1,29,train
7006,21958620,84442511,22050,1,29,train
7007,33983253,87587771,22050,1,29,train
7008,26393269,30856921,22050,1,29,train
7009,7381114,82957051,22050,1,29,train
7010,34909551,110246801,22050,1,29,train
7011,13058300,111073471,22050,1,29,train
7012,13765385,81157471,22050,1,29,train
7013,13288208,116071861,22050,1,29,train
7014,5864738,317576061,22050,1,29,train
7015,95556226,69357221,22050,1,29,train
7016,58938271,304658751,22050,1,29,train
7017,16677699,192449,22050,1,29,train
7018,30247703,195081,22050,1,29,train
7019,14557876,173862601,22050,1,29,train
7020,16846099,146757541,22050,1,29,train
7021,53034109,65747131,22050,1,29,train
7022,29567682,130852351,22050,1,29,train
7023,26568758,81725051,22050,1,29,train
7024,31484973,93393031,22050,1,29,train
7025,19780216,193953451,22050,1,29,train
7026,20088957,70695631,22050,1,29,train
7027,55923578,250760961,22050,1,29,train
7028,36589224,235277551,22050,1,29,train
7029,29129154,65253881,22050,1,29,train
7030,3250672,316052501,22050,1,29,train
7031,89791000,138101,22050,1,29,train
7032,7683422,112964011,22050,1,29,train
7033,8811372,44067851,22050,1,29,train
7034,26446807,179369351,22050,1,29,train
7035,48470964,78950101,22050,1,29,train
7036,45199030,83723411,22050,1,29,train
7037,26116384,97250631,22050,1,29,train
7038,57708267,188259,22050,1,29,train
7039,34463529,136795131,22050,1,29,train
7040,48380255,124165091,22050,1,29,train
7041,39368092,41384,22050,1,29,train
7042,37456376,91225081,22050,1,29,train
7043,27517532,84442511,22050,1,29,train
7044,27804080,87587771,22050,1,29,train
7045,47381684,30856921,22050,1,29,train
7046,12970652,82957051,22050,1,29,train
7047,61247207,110246801,22050,1,29,train
7048,3470611,111073471,22050,1,29,train
7049,68730768,81157471,22050,1,29,train
7050,32357884,116071861,22050,1,29,train
7051,31654999,317576061,22050,1,29,train
7052,50298472,69357221,22050,1,29,train
7053,19825707,304658751,22050,1,29,train
7054,24162917,192449,22050,1,29,train
7055,50404448,195081,22050,1,29,train
7056,22439234,173862601,22050,1,29,train
7057,29820069,146757541,22050,1,29,train
7058,14446169,65747131,22050,1,29,train
7059,5402062,130852351,22050,1,29,train
7060,26133536,81725051,22050,1,29,train
7061,622690,93393031,22050,1,29,train
7062,56168809,193953451,22050,1,29,train
7063,3279502,70695631,22050,1,29,train
7064,19510747,250760961,22050,1,29,train
7065,17636695,235277551,22050,1,29,train
7066,16888981,65253881,22050,1,29,train
7067,13279036,316052501,22050,1,29,train
7068,29167771,138101,22050,1,29,train
7069,53013119,112964011,22050,1,29,train
7070,263780,44067851,22050,1,29,train
7071,35144489,179369351,22050,1,29,train
7072,41839520,78950101,22050,1,29,train
7073,32953363,83723411,22050,1,29,train
7074,6320428,97250631,22050,1,29,train
7075,5520105,188259,22050,1,29,train
7076,59265583,136795131,22050,1,29,train
7077,23664043,124165091,22050,1,29,train
7078,60421114,41384,22050,1,29,train
7079,15633300,91225081,22050,1,29,train
7080,26901011,84442511,22050,1,29,train
7081,5918951,87587771,22050,1,29,train
7082,13136574,30856921,22050,1,29,train
7083,10789767,82957051,22050,1,29,train
7084,26220602,110246801,22050,1,29,train
7085,47242464,111073471,22050,1,29,train
7086,23566370,81157471,22050,1,29,train
7087,96470111,116071861,22050,1,29,train
7088,8571867,317576061,22050,1,29,train
7089,32646031,69357221,22050,1,29,train
7090,3155439,304658751,22050,1,29,train
7091,19932305,192449,22050,1,29,train
7092,42150311,195081,22050,1,29,train
7093,32701104,173862601,22050,1,29,train
7094,27939000,146757541,22050,1,29,train
7095,7007558,65747131,22050,1,29,train
7096,33447383,130852351,22050,1,29,train
7097,8021441,81725051,22050,1,29,train
7098,5226138,93393031,22050,1,29,train
7099,48695283,193953451,22050,1,29,train
7100,30711490,70695631,22050,1,29,train
7101,77563148,250760961,22050,1,29,train
7102,2568413,235277551,22050,1,29,train
7103,46362105,65253881,22050,1,29,train
7104,28304566,316052501,22050,1,29,train
7105,1580756,138101,22050,1,29,train
7106,17235258,112964011,22050,1,29,train
7107,56919823,44067851,22050,1,29,train
7108,23745594,179369351,22050,1,29,train
7109,41619486,78950101,22050,1,29,train
7110,423182,83723411,22050,1,29,train
7111,76184262,97250631,22050,1,29,train
7112,52387185,188259,22050,1,29,train
7113,14108907,136795131,22050,1,29,train
7114,64765176,124165091,22050,1,29,train
7115,20297897,41384,22050,1,29,train
7116,62084296,91225081,22050,1,29,train
7117,25232992,84442511,22050,1,29,train
7118,71390087,87587771,22050,1,29,train
7119,35395247,30856921,22050,1,29,train
7120,2067246,82957051,22050,1,29,train
7121,16211079,110246801,22050,1,29,train
7122,57745179,111073471,22050,1,29,train
7123,30933841,81157471,22050,1,29,train
7124,4436894,116071861,22050,1,29,train
7125,18407610,317576061,22050,1,29,train
7126,9554690,69357221,22050,1,29,train
7127,44292006,304658751,22050,1,29,train
7128,2607989,192449,22050,1,29,train
7129,51370188,195081,22050,1,29,train
7130,17553409,173862601,22050,1,29,train
7131,66400187,146757541,22050,1,29,train
7132,30568455,65747131,22050,1,29,train
7133,30522772,130852351,22050,1,29,train
7134,28937724,81725051,22050,1,29,train
7135,4200294,93393031,22050,1,29,train
7136,18471885,193953451,22050,1,29,train
7137,310661,70695631,22050,1,29,train
7138,3045123,250760961,22050,1,29,train
7139,31267517,235277551,22050,1,29,train
7140,14499069,65253881,22050,1,29,train
7141,5148554,316052501,22050,1,29,train
7142,61727384,138101,22050,1,29,train
7143,34797349,112964011,22050,1,29,train
7144,19549664,44067851,22050,1,29,train
7145,32965798,179369351,22050,1,29,train
7146,35760943,78950101,22050,1,29,train
7147,11937206,83723411,22050,1,29,train
7148,13181214,97250631,22050,1,29,train
7149,36283660,188259,22050,1,29,train
7150,8323016,136795131,22050,1,29,train
7151,579705,124165091,22050,1,29,train
7152,4705558,41384,22050,1,29,train
7153,24898077,91225081,22050,1,29,train
7154,47145122,84442511,22050,1,29,train
7155,10604200,87587771,22050,1,29,train
7156,46308146,30856921,22050,1,29,train
7157,31270245,82957051,22050,1,29,train
7158,37906877,110246801,22050,1,29,train
7159,3953420,111073471,22050,1,29,train
7160,45074327,81157471,22050,1,29,train
7161,60651211,116071861,22050,1,29,train
7162,28606965,317576061,22050,1,29,train
7163,26351769,69357221,22050,1,29,train
7164,30099192,304658751,22050,1,29,train
7165,38025226,192449,22050,1,29,train
7166,40668226,195081,22050,1,29,train
7167,12856015,173862601,22050,1,29,train
7168,1489774,146757541,22050,1,29,train
7169,30649581,65747131,22050,1,29,train
7170,27992792,130852351,22050,1,29,train
7171,5881691,81725051,22050,1,29,train
7172,32657459,93393031,22050,1,29,train
7173,37625786,193953451,22050,1,29,train
7174,34668582,70695631,22050,1,29,train
7175,24472870,250760961,22050,1,29,train
7176,5844344,235277551,22050,1,29,train
7177,30238448,65253881,22050,1,29,train
7178,282609,316052501,22050,1,29,train
7179,33788137,138101,22050,1,29,train
7180,48605190,112964011,22050,1,29,train
7181,5411665,44067851,22050,1,29,train
7182,19451488,179369351,22050,1,29,train
7183,4821989,78950101,22050,1,29,train
7184,36437503,83723411,22050,1,29,train
7185,50085110,97250631,22050,1,29,train
7186,7677883,188259,22050,1,29,train
7187,32991082,136795131,22050,1,29,train
7188,24476202,124165091,22050,1,29,train
7189,6274427,41384,22050,1,29,train
7190,4646829,91225081,22050,1,29,train
7191,54375174,84442511,22050,1,29,train
7192,36380498,87587771,22050,1,29,train
7193,5524510,30856921,22050,1,29,train
7194,50626542,82957051,22050,1,29,train
7195,3037562,110246801,22050,1,29,train
7196,30218117,111073471,22050,1,29,train
7197,27378367,81157471,22050,1,29,train
7198,59821458,116071861,22050,1,29,train
7199,30527099,317576061,22050,1,29,train
7200,42253828,245487041,22050,1,30,train
7201,31095595,160013441,22050,1,30,train
7202,7560875,240464701,22050,1,30,train
7203,46339030,97484231,22050,1,30,train
7204,62085321,100331331,22050,1,30,train
7205,29386760,89339861,22050,1,30,train
7206,17826343,260889,22050,1,30,train
7207,19853168,207480051,22050,1,30,train
7208,62021906,50694441,22050,1,30,train
7209,28379761,135417111,22050,1,30,train
7210,31620303,36722411,22050,1,30,train
7211,13839538,251135451,22050,1,30,train
7212,30309923,261849,22050,1,30,train
7213,21236782,254333821,22050,1,30,train
7214,312675,516221,22050,1,30,train
7215,20911682,97810001,22050,1,30,train
7216,20677851,155138931,22050,1,30,train
7217,44728790,107138301,22050,1,30,train
7218,55286126,165675721,22050,1,30,train
7219,27933235,133838681,22050,1,30,train
7220,72945638,126992051,22050,1,30,train
7221,27792440,106771,22050,1,30,train
7222,56535913,111561901,22050,1,30,train
7223,92460507,126848,22050,1,30,train
7224,29161334,161753921,22050,1,30,train
7225,58168656,161499731,22050,1,30,train
7226,94099567,165448271,22050,1,30,train
7227,9114423,66235321,22050,1,30,train
7228,39906622,144804351,22050,1,30,train
7229,19261079,54500041,22050,1,30,train
7230,63224611,9658,22050,1,30,train
7231,56728147,70330011,22050,1,30,train
7232,37436698,26338561,22050,1,30,train
7233,41360519,46206111,22050,1,30,train
7234,31119190,165376951,22050,1,30,train
7235,34729837,9655,22050,1,30,train
7236,7006545,245487041,22050,1,30,train
7237,35947080,160013441,22050,1,30,train
7238,17700863,240464701,22050,1,30,train
7239,807206,97484231,22050,1,30,train
7240,24385559,100331331,22050,1,30,train
7241,8904953,89339861,22050,1,30,train
7242,5572419,260889,22050,1,30,train
7243,35934144,207480051,22050,1,30,train
7244,39089739,50694441,22050,1,30,train
7245,53705166,135417111,22050,1,30,train
7246,17560981,36722411,22050,1,30,train
7247,20799295,251135451,22050,1,30,train
7248,1936562,261849,22050,1,30,train
7249,1744875,254333821,22050,1,30,train
7250,56256569,516221,22050,1,30,train
7251,6449736,97810001,22050,1,30,train
7252,49221676,155138931,22050,1,30,train
7253,57095807,107138301,22050,1,30,train
7254,49062064,165675721,22050,1,30,train
7255,2405793,133838681,22050,1,30,train
7256,53412151,126992051,22050,1,30,train
7257,9614644,106771,22050,1,30,train
7258,66436134,111561901,22050,1,30,train
7259,46657267,126848,22050,1,30,train
7260,33693625,161753921,22050,1,30,train
7261,49779966,161499731,22050,1,30,train
7262,43760802,165448271,22050,1,30,train
7263,11299953,66235321,22050,1,30,train
7264,18102027,144804351,22050,1,30,train
7265,8266931,54500041,22050,1,30,train
7266,7838066,9658,22050,1,30,train
7267,33537760,70330011,22050,1,30,train
7268,9184740,26338561,22050,1,30,train
7269,37641722,46206111,22050,1,30,train
7270,26698900,165376951,22050,1,30,train
7271,12168126,9655,22050,1,30,train
7272,18789754,245487041,22050,1,30,train
7273,12247269,160013441,22050,1,30,train
7274,3750698,240464701,22050,1,30,train
7275,6879973,97484231,22050,1,30,train
7276,31328388,100331331,22050,1,30,train
7277,47116328,89339861,22050,1,30,train
7278,30592220,260889,22050,1,30,train
7279,86935928,207480051,22050,1,30,train
7280,66164228,50694441,22050,1,30,train
7281,13699724,135417111,22050,1,30,train
7282,21798393,36722411,22050,1,30,train
7283,12450504,251135451,22050,1,30,train
7284,17981887,261849,22050,1,30,train
7285,20047914,254333821,22050,1,30,train
7286,3237397,516221,22050,1,30,train
7287,35398763,97810001,22050,1,30,train
7288,9145145,155138931,22050,1,30,train
7289,36900606,107138301,22050,1,30,train
7290,16490555,165675721,22050,1,30,train
7291,28720159,133838681,22050,1,30,train
7292,45193471,126992051,22050,1,30,train
7293,31555266,106771,22050,1,30,train
7294,37209606,111561901,22050,1,30,train
7295,7397992,126848,22050,1,30,train
7296,42553576,161753921,22050,1,30,train
7297,26912602,161499731,22050,1,30,train
7298,52213371,165448271,22050,1,30,train
7299,4841986,66235321,22050,1,30,train
7300,32811066,144804351,22050,1,30,train
7301,34779174,54500041,22050,1,30,train
7302,31710656,9658,22050,1,30,train
7303,9140403,70330011,22050,1,30,train
7304,47191903,26338561,22050,1,30,train
7305,6580396,46206111,22050,1,30,train
7306,42317093,165376951,22050,1,30,train
7307,31628130,9655,22050,1,30,train
7308,12442641,245487041,22050,1,30,train
7309,22650724,160013441,22050,1,30,train
7310,11936851,240464701,22050,1,30,train
7311,19676346,97484231,22050,1,30,train
7312,9133159,100331331,22050,1,30,train
7313,1724524,89339861,22050,1,30,train
7314,19376693,260889,22050,1,30,train
7315,77875436,207480051,22050,1,30,train
7316,38697962,50694441,22050,1,30,train
7317,48632023,135417111,22050,1,30,train
7318,40914630,36722411,22050,1,30,train
7319,28999580,251135451,22050,1,30,train
7320,7829039,261849,22050,1,30,train
7321,46095723,254333821,22050,1,30,train
7322,44639522,516221,22050,1,30,train
7323,45630986,97810001,22050,1,30,train
7324,34910310,155138931,22050,1,30,train
7325,912470,107138301,22050,1,30,train
7326,4576610,165675721,22050,1,30,train
7327,5195898,133838681,22050,1,30,train
7328,6825706,126992051,22050,1,30,train
7329,73760077,106771,22050,1,30,train
7330,2276100,111561901,22050,1,30,train
7331,5237544,126848,22050,1,30,train
7332,51881377,161753921,22050,1,30,train
7333,42217165,161499731,22050,1,30,train
7334,43304950,165448271,22050,1,30,train
7335,2066975,66235321,22050,1,30,train
7336,799918,144804351,22050,1,30,train
7337,3511888,54500041,22050,1,30,train
7338,44038985,9658,22050,1,30,train
7339,12153215,70330011,22050,1,30,train
7340,35308004,26338561,22050,1,30,train
7341,40262343,46206111,22050,1,30,train
7342,42005191,165376951,22050,1,30,train
7343,9663797,9655,22050,1,30,train
7344,31363177,245487041,22050,1,30,train
7345,51451111,160013441,22050,1,30,train
7346,47800492,240464701,22050,1,30,train
7347,34376577,97484231,22050,1,30,train
7348,57905684,100331331,22050,1,30,train
7349,71820639,89339861,22050,1,30,train
7350,40903903,260889,22050,1,30,train
7351,1832144,207480051,22050,1,30,train
7352,30597382,50694441,22050,1,30,train
7353,13022159,135417111,22050,1,30,train
7354,9480798,36722411,22050,1,30,train
7355,67050627,251135451,22050,1,30,train
7356,12377111,261849,22050,1,30,train
7357,47478123,254333821,22050,1,30,train
7358,4522581,516221,22050,1,30,train
7359,38653750,97810001,22050,1,30,train
7360,12879606,155138931,22050,1,30,train
7361,9534521,107138301,22050,1,30,train
7362,36897453,165675721,22050,1,30,train
7363,40576690,133838681,22050,1,30,train
7364,24140412,126992051,22050,1,30,train
7365,22214087,106771,22050,1,30,train
7366,8784920,111561901,22050,1,30,train
7367,45338798,126848,22050,1,30,train
7368,20036060,161753921,22050,1,30,train
7369,1044078,161499731,22050,1,30,train
7370,48104803,165448271,22050,1,30,train
7371,70153635,66235321,22050,1,30,train
7372,7892830,144804351,22050,1,30,train
7373,24124049,54500041,22050,1,30,train
7374,34330536,9658,22050,1,30,train
7375,39238473,70330011,22050,1,30,train
7376,25549413,26338561,22050,1,30,train
7377,32666892,46206111,22050,1,30,train
7378,27375442,165376951,22050,1,30,train
7379,48739832,9655,22050,1,30,train
7380,44034211,245487041,22050,1,30,train
7381,2852206,160013441,22050,1,30,train
7382,19792476,240464701,22050,1,30,train
7383,41374717,97484231,22050,1,30,train
7384,38199561,100331331,22050,1,30,train
7385,26603520,89339861,22050,1,30,train
7386,19447488,260889,22050,1,30,train
7387,5502638,207480051,22050,1,30,train
7388,46229142,50694441,22050,1,30,train
7389,75245919,135417111,22050,1,30,train
7390,16731819,36722411,22050,1,30,train
7391,38052757,251135451,22050,1,30,train
7392,44722327,261849,22050,1,30,train
7393,23096493,254333821,22050,1,30,train
7394,39553438,516221,22050,1,30,train
7395,51353329,97810001,22050,1,30,train
7396,43740957,155138931,22050,1,30,train
7397,36862137,107138301,22050,1,30,train
7398,49810982,165675721,22050,1,30,train
7399,25596564,133838681,22050,1,30,train
7400,47545141,126992051,22050,1,30,train
7401,11964200,106771,22050,1,30,train
7402,29850762,111561901,22050,1,30,train
7403,11507720,126848,22050,1,30,train
7404,9622160,161753921,22050,1,30,train
7405,12892525,161499731,22050,1,30,train
7406,71190673,165448271,22050,1,30,train
7407,5489121,66235321,22050,1,30,train
7408,20746808,144804351,22050,1,30,train
7409,92087996,54500041,22050,1,30,train
7410,44973061,9658,22050,1,30,train
